Impact of aortic valve calcification severity on device success after transcatheter aortic valve replacement.  ;Aortic valvular calcium score (AVCS) can identify severe aortic stenosis (AS) and provide powerful prognostic information. In severe and symptomatic AS, patients can be referred for a transcatheter aortic valve replacement (TAVR). The aim of this study was to determine whether AVCS, measured on the preoperative contrast enhanced multislice computed tomography (MSCT), is associated with device success (DS), major adverse cardiac events (MACEs) and paravalvular leak (PVL) after TAVR. Three hundred and fifty-two consecutive patients who underwent TAVR with a preoperative standardised contrast enhanced MSCT were included in the study. Valvular calcification detection was defined by adding + 100 Hounsfield Unit (HU) to mean HU determined by a region of interest placed in the contrast enhanced ascending aorta. AVCS was then indexed to the aortic annulus surface (AVCSi). Endpoints were DS and 30-day MACE according to Valve Academic Research Consortium-2 consensus document, and moderate to severe PVL. DS was obtained for 305 patients. In multivariate analysis, AVCSi was negatively and independently associated with DS: OR = 0.99, 95% CI 0.99-0.99, p = 0.03. In the subgroup analysis, this association was particularly relevant with self-expanding prostheses [n = 151 (43%), p = 0.018] and in the cases of asymmetric calcium valvular distribution [n = 283 (80%), p 0.002]. There was no association between MACE and AVCS (p = 0.953) and AVCSi (p = 0.757). PVL was positively associated with AVCS (p < 0.001) and AVCSi (p < 0.001). In conclusion, in TAVR, AVCS, measured on preoperative contrast enhanced MSCT, is significantly associated with DS and PVL, but not with 30-day MACE. Its routine use could be relevant to appreciate success chances of TAVR.  
A 15 Year's Experience with Minimally Invasive Mitral Valve Replacement in Bangladesh.  ;"This study was aimed to compare the long-term outcomes and survival rate among mitral valve replacement using thoracotomy and standard median sternotomy in a single surgeon's practice. Total 250 patients were evaluated; Group I (n=65) patients had anterolateral thoracotomy and Group II (n=185) had standard median sternotomy for valve replacement. Mean age was 25.1±5 years in Group I and 41.8±10.5 years in Group II. Female was predominant in Group I. Total operative time and bypass time was statistically significant in Group I (235.5±25.8 minutes; 84.2±12.75 minutes) in contrast to Group II (203.8±15.5 minutes; 71.5±10.5 minutes). Incision scar was not visible in females in Group I but full incision scar was visible in Group II. Post-operative ICU stay duration was significant high in Group II. Though, wound infection incidence was 0% in Group I; however, 9.73% patient had wound infection in Group II. Only 1.62% patient developed unstable sternum in Group II. Most of the patients from both study group were in regular follow up and 1-year mortality rate was 4.62% and 5.94% in Group I and Group II respectively. Mitral valve replacement through a right anterolateral thoracotomy is easy and safe to perform; while getting maximum benefits for the patients. Besides satisfactory cosmetic outcome especially in female, this approach provides better exposure to mitral apparatus even in patients with small left atrium, cost effectiveness, less duration of hospital stays and absence of the risk for unstable sternum.  "
Giant unruptured sinus of Valsalva aneurysm successfully managed with valve-sparing procedure - a case report.  ;BACKGROUND: Sinus of Valsalva aneurysm (SVA) is an uncommon cardiac anomaly, with an incidence of less than 1% of open heart surgery cases. Its evolution is most frequently silent, being found incidentally or discovered in the event of its acute rupture. Non-ruptured giant SVAs may cause unusual clinical manifestations, as a consequence of their protrusion into the heart chambers or compression of the coronary vessels and are frequently associated with aortic insufficiency of various degrees of severity. The gold standard treatment for SVAs consists of complete replacement of the aortic root and valve. However, in certain cases, valve-sparing procedures may prove to be a more suitable alternative. CASE PRESENTATION: A 68-year-old male patient presented with dyspnea as symptom caused by a large (> 5 cm) right sinus of Valsalva aneurysm. The aneurysm was occupying most of the right ventricle and was associated with severe aortic regurgitation. The surgical treatment of the condition involved valve-sparing root reconstruction procedure (remodeling technique), completed with external stabilization of the aortic valve annulus via running suture annuloplasty. Following the uneventful intervention, the patient did well and his status improved. The follow-up transthoracic echocardiography obtained 1 month after surgery showed a fully competent aortic valve with no regurgitation. CONCLUSIONS: Despite complete aortic root and valve replacement being considered the safest approach to large SVAs complicated with aortic insufficiency, valve-sparing procedures should not be overlooked in case of a dilated aortic root with uncalcified aortic valve. Performing valve-sparing by applying a remodeling technique operation completed with annuloplasty reduces aortic valve insufficiency, avoiding side-effects related to implanted valves.  
Treatment after TAVR - Discordance and Clinical Implications.  ;"Comment on N Engl J Med. 2020 Jan 9;382(2):120-129. N Engl J Med. 2020 Jan 9;382(2):130-139.  "
Gene-based anticoagulation regimens for an infant after mitral-valve replacement: A case report.  ;"RATIONALE: Heart-valve replacement is one of the main surgical methods for various heart-valve diseases. Warfarin is the only oral anticoagulant used for thrombosis prevention after heart-valve replacement. However, warfarin has a narrow therapeutic window, large differences in efficacy between individuals, and can be affected by drugs, food and disease status. PATIENT CONCERNS: We used the Hamberg model to develop an anticoagulation regimen for a 10-month-old Chinese male after mitral-valve replacement. DIAGNOSES: Echocardiography revealed mitral malformation with severe regurgitation, patent foramen ovale, thickening of the left ventricular wall, enlargement of the left atrium, and the overall systolic function of the left ventricle was lower than normal. INTERVENTIONS: First, the patient was treated with Mitral valvuloplasty plus temporary implantation of a pacing wire. Since this was inadequate, he underwent mitral-valve replacement. Then, we used the Hamberg model to develop an anticoagulation regimen. OUTCOMES: After discharge from hospital, the pharmacist provided anticoagulation management for this pediatric patient using an ""Online Anticoagulation Clinic"" (OAC). Point-of-care testing could be employed by the boy's mother at home to obtain the International Normalized Ratio. His time to response was 89.6% during the 6 months after hospital discharge, and adverse reactions such as bleeding or thrombosis did not occur. LESSONS: This is the first time the Hamberg model has been employed to design anticoagulation therapy for an Asian infant. His anticoagulation therapy may be managed using the OAC.  "
Hybrid trans-apical atrioventricular valve-in-valve implantation in Fontan circulation.  ;Trans-apical approach has been proved successful in failing surgical bio-prosthesis in both mitral and aortic position in adult patients. Recently, valve-in-valve treatments have been applied even in patients with complex congenital heart disease. Here, we report the case of a 32 years old lady with left atrial isomerism, complete AV septal defect, interrupted inferior vena cava with azygos continuation who underwent Kawashima procedure with atrial Fontan. Severe systemic atrioventricular valve regurgitation necessitated a 33 mm Perimount valve implantation and conversion to lateral tunnel Fontan. After only 4 years there was severe valve stenosis and the patient underwent successful trans-apical transcatheter implantation of a 29 mm Sapien valve.  
Separate slit-like origin of the left circumflex artery with bicuspid aortic valve.  ;DOI: 10.1177/0218492319900586 PMID: 31912751 [Indexed for MEDLINE]  
Effect of Aortic Wall Deformation with Healthy and Calcified Annulus on Hemodynamic Performance of Implanted On-X Valve.  ;INTRODUCTION: In this research, the hemodynamic performance of a 23-mm On-X bileaflet mechanical heart valve (BMHV) was investigated with the realistic geometry model of the valve and the deformable aorta in accelerating systole. In addition, the effect of ascending aorta flexibility and aortic annulus calcification on the complex blood flow characteristics were investigated. METHODS: The geometry of the aorta is derived from the medical images, and the Ogden model has been utilized for the mechanical behavior of the ascending aorta. The 3D numerical simulation by a two-way Fluid-Structure Interaction (FSI) analysis using the Arbitrary Lagrangian-Eulerian (ALE) method was performed throughout the accelerating systolic phase. RESULTS: The dynamics of the leaflets are investigated, and blood flow characteristics such as velocities, vorticities as well as viscous and turbulent shear stress were precisely captured in the flow domain specifically in the hinge region. Streamline results are in accordance with the previously reported data, which show that the flared On-X valves inlet yields a more uniform flow in accelerating systole. Simulations show that aorta flexibility or valve annulus calcification causes variations up to 7% in maximum fluid velocity and 20% in Turbulence Kinetic Energy (TKE). CONCLUSIONS: In this study, the complex flow field characteristics in the new generation of BMHVs considering aorta flexibility with healthy and calcified annulus were investigated. It was found that the blood flow around the hinges region is in the danger of hemolysis and platelet activation and subsequently thromboembolism. Furthermore, the results show that similar to vessel wall deformation, considering the probable annulus calcification after valve replacement is also essential.  
Calcific Aortic Valve Stenosis and Atherosclerotic Calcification.  ;PURPOSE OF REVIEW: This review summarizes the pathophysiology of calcific aortic valve stenosis (CAVS) and surveys relevant clinical data and basic research that explain how CAVS arises. RECENT FINDINGS: Lipoprotein(a) [Lp(a)], lipoprotein-associated phospholipase A2 (Lp-PLA2), oxidized phospholipids (OxPL), autotaxin, and genetic driving forces such as mutations in LPA gene and NOTCH gene seem to play a major role in the development of CAVS. These factors might well become targets of medical therapy in the coming years. CVAS seems to be a multifactorial disease that has much in common with coronary artery disease, mainly regarding lipidic accumulation and calcium deposition. No clinical trials conducted to date have managed to answer the key question of whether Lp(a) lowering and anti-calcific therapies confer a benefit in terms of reducing incidence or progression of CAVS, although additional outcome trials are ongoing.  
Feasibility and accuracy of real-time three-dimensional echocardiography in evaluating the aortic valve in children.  ;"BACKGROUND: Aortic valve assessment by 2D transthoracic echocardiography is a relatively complex task owing to the unique anatomical features of the left ventricular outflow tract and its dynamic nature. We aimed to evaluate the accuracy of 3D transthoracic echocardiography [3D TTE] in assessing the aortic valve in children. RESULTS: The first group included 11 males and six females, with a mean age of 5.76 ± 6.39 years. All of these patients had aortic valve disease with a bicuspid variant. The second group included seven males and seven females, with a mean age of 4.4 ± 4.05 years. All of these patients had normal aortic valve morphology and had another congenital cardiac anomaly. The aortic valve annulus was assessed using the three modalities; 2D, 3D echocardiography in the vertical and horizontal diameters, and angiography. The aortic valve area was measured by 2D and 3D echocardiography using multiplane reformatted mode. The results of the analysis were then compared. They revealed that 3D echocardiographic measurement of the aortic annulus (horizontal diameter) correlated better with angiography than 2D and 3D (vertical diameter) echocardiographic measurements. There was a significant difference between the aortic valve area measured by 2D echocardiography and that measured by 3D echocardiography among the two groups, 2D echocardiography seems to underestimate the true aortic valve area. CONCLUSION: The study concluded that 3D TTE with multiplane reformatted mode allows a more accurate assessment of the aortic valve when compared to 2D echocardiography and this correlates better with the angiographic findings.  "
TAVR, NOACs, NAFLD, and a Happy New Year.  ;"Comment on Anatol J Cardiol. 2020 Jan;23(1):2-9.  "
The implications and requirements of transcatheter aortic valve replacement in low-risk patients.  ;"Comment in Anatol J Cardiol. 2020 Jan;23(1):1.  "
Percutaneous closure of paravalvular leak after transcatheter valve implantation in mitral annular calcification.  ;DOI: 10.4244/EIJ-D-19-00744 PMID: 31911403 [Indexed for MEDLINE]  
Transcatheter aortic valve implantation with the ACURATE neo valve: indications, procedural aspects and clinical outcomes.  ;Author information: (1)Department of Cardiology, Kerckhoff Heart Center, Bad Nauheim, Germany.  
Association of plasma-soluble ST2 and galectin-3 with cardiovascular events and mortality following cardiac surgery.  ;"BACKGROUND: Cardiac surgery induces hemodynamic stress on the myocardium, and this process can be associated with significant post-operative morbidity and mortality. Soluble suppression of tumorigenicity 2 (sST2) and galectin-3 (gal-3) are biomarkers of myocardial remodeling and fibrosis; however, their potential association with post-operative changes is unknown. METHODS: We measured peri-operative plasma sST2 and gal-3 levels in two prospective cohorts (TRIBE-AKI and NNE) of over 1800 patients who underwent cardiac surgery. sST2 and gal-3 levels were evaluated for association with a composite primary outcome of cardiovascular event or mortality over median follow-up periods of 3.4 and 6.0 years, respectively, for the two cohorts. Meta-analysis of hazard ratio estimates from the cohorts was performed using random effects models. RESULTS: Cohorts demonstrated event rates of 70.2 and 66.8 per 1000 person-years for the primary composite outcome. After adjustment for clinical covariates, higher post-operative sST2 and gal-3 levels were significantly associated with cardiovascular event or mortality [pooled estimate HRs: sST2 1.29 (95% CI 1.16, 1.44); gal-3 1.26 (95% CI 1.09, 1.46)]. These associations were not significantly modified by pre-operative congestive heart failure or AKI. CONCLUSIONS: Higher post-operative sST2 and gal-3 values were associated with increased incidence of cardiovascular event or mortality. These two biomarkers should be further studied for potential clinical utility for patients undergoing cardiac surgery.  "
Echocardiographic examination of mitral valve abnormalities in the paediatric population: current practices.  ;"We reviewed the recent literature for echocardiographic assessment of mitral valve abnormalities in children. A literature search was performed within the National Library of Medicine using the keywords ""mitral regurgitation and/or stenosis, children."" The search was refined by adding the keywords ""echocardiographic definition, classification, and evaluation."" Thirty-one studies were finally included. Significant advances in echocardiographic imaging of mitral valve defects, mainly due to the implementation of three-dimensional technology, contribute to a better understanding of the underlying anatomy. However, heterogeneity between classification systems of mitral valve disease severity is a serious problem. For regurgitant lesions, there is only very limited evidence from small studies that support the adoption of quantitative/semi-quantitative indexes commonly employed in adults. Despite the lack of evidence base, qualitative evaluation of regurgitation severity is often employed. For stenotic lesions, no clear categorisation based on trans-valvular echocardiography-derived ""gradients"" has been consistently applied to define mild, moderate, or severe obstruction across different paediatric age ranges. Quantitative parameters such as valve area have also been poorly validated in children. Adult recommendations are frequently applied without validation for the paediatric age. In conclusion, significant advances in the anatomical evaluation of mitral valve diseases have been made, thanks to three-dimensional echocardiography; however, limitations remain in the quantitative/semi-quantitative estimation of disease severity, both with respect to valvular regurgitation and stenosis. Because adult echocardiographic recommendations should not be simply translated to the paediatric age, more specific paediatric guidelines and standards for the assessment of mitral valve diseases are needed.  "
Comparison of quality of life in patients who underwent mechanical mitral valve replacement: star GK vs SJM.  ;BACKGROUND: We want to compare the impact on health-related quality of life (HRQoL) between the Star GK and the SJM valve in the Chinese population. METHODS: We retrospectively enrolled a total of 172 patients who had undergone mechanical mitral valve replacement (MVR) (SJM valve in 87 patients and Star GK valve in 85 patients) at our institution from January 2013 to December 2015. We measured the sound pressure level, and used 2 self-administered questionnaires and the Chinese version of SF-36 to measure the HRQoL and valve-specific questions to evaluate patient anxiety. RESULTS: The Star GK group and the SJM group were similar in age, gender, body surface area, diameter of the implanted valve, underlying disease and current median NYHA class. Regarding the valve sound pressure perceived 1 year after operation, the SJM valve was slightly quieter than the Star GK valve, but the sound pressures of the two valves showed no significant differences. No significant differences in any of the eight subscales of the SF-36 were found between the two groups. CONCLUSIONS: The present study suggests that the Star GK valve is similar to the SJM valve in its impact on HRQoL and audibility of mechanical sound in the Chinese population.  
Psychometric properties of the Danish Hospital Anxiety and Depression Scale in patients with cardiac disease: results from the DenHeart survey.  ;"BACKGROUND: Anxiety and depression symptoms are common among cardiac patients. The Hospital Anxiety and Depression Scale (HADS) is frequently used to measure symptoms of anxiety and depression; however, no study on the validity and reliability of the scale in Danish cardiac patients has been done. The aim, therefore, was to evaluate the psychometric properties of HADS in a large sample of Danish patients with the four most common cardiac diagnoses: ischemic heart disease, arrhythmias, heart failure and heart valve disease. METHODS: The DenHeart study was designed as a national cross-sectional survey including the HADS, SF-12 and HeartQoL and combined with data from national registers. Psychometric evaluation included analyses of floor and ceiling effects, structural validity using both exploratory and confirmatory factor analysis and hypotheses testing of convergent and divergent validity by relating the HADS scores to the SF-12 and HeartQoL. Internal consistency reliability was evaluated by Cronbach's alpha, and differential item functioning by gender was examined using ordinal logistic regression. RESULTS: A total of 12,806 patients (response rate 51%) answered the HADS. Exploratory factor analysis supported the original two-factor structure of the HADS, while confirmatory factor analysis supported a three-factor structure consisting of the original depression subscale and two anxiety subscales as suggested in a previous study. There were floor effects on all items and ceiling effect on item 8. The hypotheses regarding convergent validity were confirmed but those regarding divergent validity for HADS-D were not. Internal consistency was good with a Cronbach's alpha of 0.87 for HADS-A and 0.82 for HADS-D. There were no indications of noticeable differential item functioning by gender for any items. CONCLUSIONS: The present study supported the evidence of convergent validity and high internal consistency for both HADS outcomes in a large sample of Danish patients with cardiac disease. There are, however, conflicting results regarding the factor structure of the scale consistent with previous research. TRIAL REGISTRATION: ClinicalTrials.gov: NCT01926145.  "
Advances in transcatheter mitral and tricuspid therapies.  ;BACKGROUND: While rheumatic mitral stenosis has been effectively treated percutaneously for more than 20 years, mitral and tricuspid regurgitation treatment appear as a contemporary unmet need. The advent of transcatheter therapies offer new treatment options to often elderly and frail patients at high risk for open surgery. We aimed at providing an updated review of fast-growing domain of transcatheter mitral and tricuspid technology. MAIN BODY: We reviewed the existing literature on mitral and tricuspid transcatheter therapies. Mitraclip is becoming an established therapy for secondary mitral regurgitation in selected patients with disproportionately severe regurgitation associated with moderate left ventricle dysfunction. Evidence is less convincing for primary mitral regurgitation. Transcatheter mitral valve replacement is a promising emerging alternative to transcatheter repair, for secondary as well as primary mitral regurgitation. But further development is needed to improve delivery. Transcatheter tricuspid intervention arrives late after similar technologies have been developed for aortic and mitral valves and is currently at its infancy. This is likely due in part to previously under-recognized impact of tricuspid regurgitation on patient outcomes. Edge-to-edge repair is the most advanced transcatheter solution in development. Data on tricuspid annuloplasty and replacement is limited, and more research is warranted. CONCLUSION: The future appears bright for transcatheter mitral therapies, albeit their place in clinical practice is yet to be clearly defined. Tricuspid transcatheter therapies might address the unmet need of tricuspid regurgitation treatment.  
Aortenklappen-Ersatz: chirurgische oder kathetertechnische Methode.  ;Author information: (1)Horten-Zentrum für praxisorientierte Forschung und Wissenstransfer, Universitätsspital Zürich.  
Increased systolic vorticity in the left ventricular outflow tract is associated with abnormal aortic flow formations in Tetralogy of Fallot.  ;Aortopathy is a recognized comorbidity of Tetralogy of Fallot (TOF). Aortic flow in children with repaired TOF is abnormal despite normal aortic valve anatomy and early surgical repair that results in aortic size normalization. The purpose of this study was to investigate the flow hemodynamics inside the left ventricle (LV) of children with repaired TOF using 4D-Flow MRI derived vorticity. Vorticity is the spatial derivative of flow velocity and is sensitive to anatomic and geometric variations. Vorticity was calculated inside the LV of children with repaired TOF having normal aortic size (n = 14) and normal controls (n = 10) during systolic ejection phase. All subjects underwent comprehensive biventricular analysis including the MRI based feature-tracking based LV strain analysis and mechanical dyssynchrony. Right ventricular (RV) volumetric indices along with LV mechanical indices were correlated with LV vorticity. All TOF patients had supraphysiologic helical flow in the ascending aorta. The generated peak systolic vorticity integrated over the LV volume was elevated in TOF group compared to control (median: 1344 vs. 858 s-1, P < 0.001). TOF patients had increased LV mechanical dyssynchrony (47 ± 11 vs. 32 ± 7 ms, P < 0.001) and reduced LV global circumferential strain (19 ± 2 vs. 21 ± 2%, P = 0.020). In the TOF group, LV systolic vorticity was independent of RV size and LV mechanical indices. Pathologic aortic flow in children with repaired TOF is associated with abnormal ejection flow patterns inside the LV. Increased systolic vorticity was not associated with LV mechanical dyssynchrony and RV dilation, suggesting that systolic flow inside the LV is independent of impaired LV contractile mechanics and inter-ventricular interactions.  
Pulmonary Artery Sarcoma: An Unusual Cause of Acquired Supravalvular Pulmonary Stenosis.  ;DOI: 10.1161/CIRCIMAGING.119.009932 PMID: 31906702 [Indexed for MEDLINE]  
Postoperative Echocardiographic Appearance of the Mitral Valve After Nonresectional Leaflet Remodeling Repair Mimicking Thrombus.  ;DOI: 10.1161/CIRCIMAGING.119.009853 PMID: 31906701 [Indexed for MEDLINE]  
[In-utero interventional treatment of two cases with critical aortic stenosis].  ;Publisher: 上海交通大学医学院附属新华医院为2例重度主动脉瓣狭窄胎儿成功实施了胎儿主动脉瓣球囊成形术（FAV）。2例胎儿分别于24周和28周胎龄被诊断为重度主动脉瓣狭窄，随访期间均有向左心发育不良综合征发展的趋势，分别于32周和30(+4)周胎龄接受FAV，取得技术成功。本文对FAV的适应证、操作要点及随访预后进行介绍分析，为该技术进一步发展积累经验。.  
Echocardiography: A Window into Mitral Valve Repair.  ;"Comment on Cardiology. 2020;145(2):110-120.  "
Association of the European Society of Cardiology echocardiographic probability grading for pulmonary hypertension with short and mid-term clinical outcomes after heart valve surgery.  ;"BACKGROUND AND AIMS: Pulmonary hypertension (PH) is associated with higher mortality and morbidity after valvular heart surgery, mainly through its adverse effect on right ventricular hemodynamic. Recently, the European Society of Cardiology (ESC) PH guidelines introduced a PH probability grading that lists additional parameters related to right ventricular dimensions. We evaluated the impact of such score on short- and mid-term outcomes in patients undergoing left heart valvular surgery. METHODS AND RESULTS: We included 60 consecutive patients (mean age 70 ± 9 years) undergoing left heart valvular surgery with or without coronary artery bypass. Patients were divided into 3 groups according to the PH probability: ""low"" (n = 18), ""intermediate"" (n = 18), or ""high"" (n = 24). The high PH probability group had higher rate of World Health Organization-Functional Class (WHO-FC) III and IV, hemodynamic complications, deaths, major bleeding events and infections after heart surgery than the other groups. A ""high"" PH probability was associated with reduced right ventricular systolic function, as measured by the fractional area change (FAC), but not with the tricuspid annular plane systolic excursion (TAPSE). CONCLUSION: The high PH probability as evaluated by the ESC PH echocardiographic probability model, is associated with increased short- and mid-term mortality and morbidity and reduced right ventricular systolic function after cardiac surgery, Thus, additional echocardiographic parameters assessing PH probability are valuable tools to stratify risk in patients undergoing cardiac surgery.  "
Endoscopic Tricuspid Valve Surgery is a Safe and Effective Option.  ;"Erratum in Innovations (Phila). 2020 Jul 5;:1556984520933790.  "
Importance of Preoperative Computed Tomography Assessment of the Membranous Septal Anatomy in Patients Undergoing Transcatheter Aortic Valve Replacement With a Balloon-Expandable Valve.  ;"BACKGROUND: Cardiac conduction disturbance (CD) is the most frequent complication following transcatheter aortic valve replacement (TAVR). This study examined whether the anatomy of the membranous septum (MS) could provide useful information about the risk of CD following TAVR with a balloon-expandable valve (BEV).Methods and Results:Among 132 consecutive patients, 106 (mean age, 85.6±5.1 years; 75 females) were included in the study. Using preoperative CT and angiography, MS length and implantation depth (ID) were assessed. The MS length minus the prosthesis ID was calculated (∆MSID). Correlation between CD, defined as new-onset left-bundle branch block (LBBB) or the need for permanent pacemaker (PPM) within 1 week after the procedure, and MS length were evaluated. A total of 19 patients (18%) developed CD following TAVR. MS length was significantly shorter in these patients than in those without CD (5.3±1.3 vs. 6.6±1.4; P<0.001), and was the important predictor of CD (odds ratio [OR]: 0.43, 95% confidence interval [CI]: 0.27-0.69, P<0.001). When considering the pre- and postprocedural parameters, the ∆MSID was smaller in patients with CD (-1.7±1.5 vs. 0.8±1.9, P<0.001), and emerged as the important predictor of CD (OR: 0.47, 95% CI: 0.33-0.69, P<0.001). CONCLUSIONS: Short MS is associated with an increased risk of CD after TAVR with BEV.  "
Calcification Assessment of Bioprosthetic Heart Valve Tissues Using an Improved In Vitro Model.  ;DOI: 10.1109/TBME.2019.2963043 PMID: 31902749  
The Changing Landscape of Treatment for Aortic Stenosis: Continuing to Push the Boundaries.  ;"Comment on Mayo Clin Proc. 2020 Jan;95(1):57-68. Mayo Clin Proc. 2020 Jan;95(1):69-76.  "
Impact of Stroke Volume Index and Left Ventricular Ejection Fraction on Mortality After Aortic Valve Replacement.  ;"Comment in Mayo Clin Proc. 2020 Jan;95(1):9-11.  "
Relationship of Body Mass Index With Outcomes After Transcatheter Aortic Valve Replacement: Results From the National Cardiovascular Data-STS/ACC TVT Registry.  ;"Comment in Mayo Clin Proc. 2020 Jan;95(1):9-11.  "
Cardiac resynchronisation therapy in a patient with porcelain atrium.  ;DOI: 10.1136/bcr-2019-233115 PMCID: PMC6954775 PMID: 31900298 [Indexed for MEDLINE]  
Late management of the aortic root after repair of tetralogy of Fallot: A European multicentre study.  ;OBJECTIVES: We sought to determine the indications, type, and outcomes of reoperations on the aortic root after repair of tetralogy of Fallot (TOF). METHODS: Eleven centers belonging to the European Congenital Heart Surgeons Association contributed to the data collection process. We included 36 patients who underwent surgical procedures on the aortic root, including surgery on the aortic valve and ascending aorta, between January 1975 and December 2017. Original diagnoses included TOF-pulmonary stenosis (n = 18) and TOF-pulmonary atresia (n = 18). The main indications for reoperation were aortic insufficiency (n = 19, 53%), aortic insufficiency and dilatation of the ascending aorta (n = 10, 28%), aortic root dilatation (n = 4, 11%), and ascending aorta dilatation (n = 3, 8%). RESULTS: The median age at reoperation was 30.4 years (interquartile range 20.3-45.3 years), and mechanical aortic valve replacement was the most common procedure performed. Five patients died early after reoperation (14%), and larger ascending aorta diameters were associated with early mortality (P = .04). The median age at the last follow-up was 41.4 years (interquartile range 24.5-51.6 years). Late death occurred in five patients (5/31, 16%). Most survivors (15/26, 58%) were asymptomatic at the last clinical examination (New York Heart Association, NYHA class I). The remaining patients were NYHA class II (n = 7) and III (n = 3). The most common symptoms were fatigue (n = 5), dyspnea (n = 4), and exercise intolerance (n = 3). CONCLUSIONS: Reoperations on the aortic root are infrequent but may become necessary late after TOF repair. The main indications for reoperation are aortic insufficiency, either isolated or associated with a dilatation of the ascending aorta. The surgical risk at reoperation was high and the presence of ascending aorta dilation is related to higher mortality.  
Simultaneous triple valve replacement for triple valve infective endocarditis with intact cardiac skeleton.  ;DOI: 10.1111/jocs.14318 PMID: 31899834 [Indexed for MEDLINE]  
Temporary Prosthetic Valvular Insufficiency with the Inspiris Aortic Valve.  ;DOI: 10.1097/ALN.0000000000003094 PMID: 31899709 [Indexed for MEDLINE]  
In vitro study of trileaflet polytetrafluoroethylene conduit and its valve-in-valve transformation.  ;OBJECTIVES: Handmade trileaflet expanded polytetrafluoroethylene valved conduit developed using the flip-over method has been tailored for pulmonary valve reconstruction with satisfactory outcomes. We investigated the in vitro performance of the valve design in a mock circulatory system with various conduit sizes. In our study, the design was transformed into a transcatheter stent graft system which could fit in original valved conduits in a valve-in-valve fashion. METHODS: Five different sizes of valved polytetrafluoroethylene vascular grafts (16, 18, 20, 22 and 24 mm) were mounted onto a mock circulatory system with a prism window for direct leaflets motion observation. Transvalvular pressure gradients were recorded using pressure transducers. Mean and instant flows were determined via a rotameter and a flowmeter. Similar flip-over trileaflet valve design was then carried out in 3 available stent graft sizes (23, 26 and 28.5 mm, Gore aortic extender), which were deployed inside the valved conduits. RESULTS: Peak pressure gradient across 5 different sized graft valves, in their appropriate flow setting (2.0, 2.5 and 5.0 l/min), ranged from 4.7 to 13.2 mmHg. No significant valve regurgitation was noted (regurgitant fraction: 1.6-4.9%) in all valve sizes and combinations. Three sizes of the trileaflet-valved stent grafts were implanted in the 4 sizes of valved conduits except for the 16-mm conduit. Peak pressure gradient increase after valved-stent graft-in-valved-conduit setting was <10 mmHg in all 4 conduits. CONCLUSIONS: The study showed excellent in vitro performance of trileaflet polytetrafluoroethylene valved conduits. Its valved stent graft transformation provided data which may serve as a reference for transcatheter valve-in-valve research in the future.  
Relevance of New Conduction Disorders After Implantation of the ACURATE Neo Transcatheter Heart Valve in the Aortic Valve Position.  ;The ACURATE neo transcatheter heart valve has been associated with very low rates of new conduction disorders (CDs). We assessed the clinical relevance of new CDs in patients undergoing transcatheter aortic valve replacement (TAVR) with this valve. Data of consecutive patients without a pre-existing left bundle branch block (LBBB) or a permanent pacemaker (PPM) undergoing TAVR with the ACURATE neo were analyzed from the prospective SwissTAVI registry. Patients with new CDs were compared with patients with an unchanged electrocardiogram (ECG). ACURATE neo was implanted in 203 patients (mean age 82 ± 6 years, 63% women), CDs occurred in 28 patients (22 [11%] developed a LBBB, 6 [3%] required a PPM). New CDs resulted in a longer median duration of hospitalization (7 vs 5 days, interquartile range 4 to 13 vs 3 to 8 days, p = 0.04). At 1-year follow-up, left ventricular ejection fraction was significantly lower in patients with new CDs comparedwith patients with an unchanged ECG (54% ± 13% vs 61% ± 9%, p <0.01). Kaplan-Meier estimates of survival at 1-year were 89% in patients with new CDs and 95% in patients with an unchanged ECG (hazard ratio 2.0, 95% confidence interval 0.7 to 6.2, p = 0.22). After TAVR with the self-expanding ACURATE neo valve, the rate of new CDs, including complete LBBB was low and very few patients required a new PPM. However, new CDs prolonged initial hospitalization and increased the risk for left ventricular-dysfunction at 1-year follow-up. Patients without new CDs had excellent outcomes with a very high survival rate at 1-year follow-up.  
